Scrapping_time,Link,New_Store_ID,Store_ID_raw,Search Query,Store Name,Store Rating,Category,Website Store,Address,Longitude,Latitude,N_Reviews,N_Blog_Reviews,Booking Hub Button Name,Certificate Button,Review_position,Review_Type,Reviewer_ID,Reviewer_N_reviews,Reviewer_N_photos,Reviewer_N_followers,Review_written,# Reviews_selected,Review_selected,Review_ID,Review_Time,Nth_visit,Proof method,Rating,Visit_Day,Have_reply,Time_reply
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,705,Visitor Review,khm****,201.0,2,,굿,5.0,가성비가 좋아요,R834,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,706,Visitor Review,양정희54,374.0,1,,굿,5.0,뷰가 좋아요,R835,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,707,Visitor Review,mir****,86.0,3,,굿,5.0,좌석이 편해요,R836,22.10.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,708,Visitor Review,똑똑튼튼양맘78,670.0,16,,뷰맛집.소금빵도 굿,5.0,뷰가 좋아요,R837,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,709,Visitor Review,럭셔리언니,819.0,120,,,5.0,인테리어가 멋져요,R838,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,710,Visitor Review,mir****,86.0,3,,굿,5.0,디저트가 맛있어요,R839,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,711,Visitor Review,그린비9279,975.0,1,,좋아요,5.0,디저트가 맛있어요,R840,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,712,Visitor Review,벨49,190.0,12,,굿,5.0,대화하기 좋아요,R841,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,713,Visitor Review,꾸울이모,289.0,7,,굿굿~,5.0,매장이 청결해요,R842,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,714,Visitor Review,사랑과학,532.0,2,,굿,5.0,뷰가 좋아요,R843,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,715,Visitor Review,sum****,379.0,,,굿,5.0,친절해요,R844,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,716,Visitor Review,cs****,359.0,8,,분위기좋고 빵맛있는 카ㅍㆍ기,5.0,커피가 맛있어요,R845,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,717,Visitor Review,contigo7777777777,38.0,22,,좋아요!,5.0,뷰가 좋아요,R846,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,718,Visitor Review,더겨리,263.0,89,,굿,5.0,커피가 맛있어요,R847,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,719,Visitor Review,찌야6682,1243.0,28,2.0,넓네요.,5.0,뷰가 좋아요,R848,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,720,Visitor Review,se****,1784.0,9,,분위기좋고 커피맛집,5.0,매장이 청결해요,R849,22.11.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,721,Visitor Review,유녕13,1190.0,7,7.0,좋아요,5.0,뷰가 좋아요,R850,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,722,Visitor Review,hat****,2.0,1,,금강뷰 너무 이뻐요,5.0,커피가 맛있어요,R851,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,723,Visitor Review,해와별7,1455.0,1,,조아요,5.0,친절해요,R852,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,724,Visitor Review,hcs****,1643.0,1,,굿,5.0,매장이 청결해요,R853,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,725,Visitor Review,yeu****,446.0,57,2.0,"가오픈중 빵도 있구 비 오는 날 빗소리와 함께 밖의 강가 풍경이 아주 좋음
내용 더보기",5.0,커피가 맛있어요,R854,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,726,Visitor Review,rkd****,183.0,,,굿,5.0,커피가 맛있어요,R855,22.10.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,727,Visitor Review,맛집탐방56,459.0,78,22.0,맛있어요,5.0,뷰가 좋아요,R856,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,728,Visitor Review,내사랑차차,549.0,6,,,5.0,디저트가 맛있어요,R857,22.8.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,729,Visitor Review,ekfak80,879.0,1,,좋아요,5.0,화장실이 깨끗해요,R858,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,730,Visitor Review,은빈5,516.0,2,,좋아요,5.0,뷰가 좋아요,R859,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,731,Visitor Review,sys944366,161.0,4,,굿,5.0,화장실이 깨끗해요,R860,22.9.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,732,Visitor Review,쿠르쿠르핑퐁핑퐁,1725.0,1,,굳굳!!!,5.0,디저트가 맛있어요,R861,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,733,Visitor Review,sw119yoo,326.0,35,2.0,맛있어요~~,5.0,커피가 맛있어요,R862,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,734,Visitor Review,cicici051745,140.0,,,굿,5.0,음료가 맛있어요,R863,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,735,Visitor Review,sys944366,161.0,4,,굿,5.0,커피가 맛있어요,R864,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,736,Visitor Review,007ryuja,525.0,50,2.0,주말엔 손님 너무 많아 자리도 없네요...뷰는 좋아요,5.0,뷰가 좋아요,R865,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,737,Visitor Review,baby88,726.0,6,,.,5.0,인테리어가 멋져요,R866,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,738,Visitor Review,릴리9621,256.0,3,8.0,굿,5.0,커피가 맛있어요,R867,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,739,Visitor Review,두두두100,89.0,4,,매장 넓고 좋아요,5.0,디저트가 맛있어요,R868,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,740,Visitor Review,tspanacea,1471.0,2103,9.0,,5.0,커피가 맛있어요,R869,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,741,Visitor Review,rkd****,183.0,,,조아요 ~,5.0,뷰가 좋아요,R870,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,742,Visitor Review,지힛,487.0,156,,,5.0,인테리어가 멋져요,R871,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
